ENROLLMENT ID - BUYER,ENROLLMENT STATE - BUYER,PROVIDER TYPE CODE - BUYER,PROVIDER TYPE TEXT - BUYER,NPI - BUYER,MULTIPLE NPI FLAG - BUYER,CCN - BUYER,ASSOCIATE ID - BUYER,ORGANIZATION NAME - BUYER,DOING BUSINESS AS NAME - BUYER,CHOW TYPE CODE,CHOW TYPE TEXT,EFFECTIVE DATE,ENROLLMENT ID - SELLER,ENROLLMENT STATE - SELLER,PROVIDER TYPE CODE - SELLER,PROVIDER TYPE TEXT - SELLER,NPI - SELLER,MULTIPLE NPI FLAG - SELLER,CCN - SELLER,ASSOCIATE ID - SELLER,ORGANIZATION NAME - SELLER,DOING BUSINESS AS NAME - SELLER
O20171019000349,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1275078404,N,335464,8224304241,NEWBURGH OPERATIONS LLC,SAPPHIRE NURSING AT MEADOWHILL,CH,CHANGE OF OWNERSHIP,2017-09-01,O20040812000351,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1518022813,N,335464,0143111583,ELANT AT NEWBURGH INC,"ELANT AT MEADOW HILL, INC."
O20171019000505,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1720523954,N,335684,8921374950,GOSHEN OPERATIONS LLC,SAPPHIRE NURSING AND REHAB AT GOSHEN,CH,CHANGE OF OWNERSHIP,2017-09-01,O20040812000317,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1376608679,N,335684,3870565567,"ELANT AT GOSHEN, INC.",ARDEN HILL LIFE CARE CENTER
O20171025000830,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1821055542,N,675975,3173435260,SWEENY HOSPITAL DISTRICT,VILLAGE CREEK REHABILITATION AND NURSING CENTER,CH,CHANGE OF OWNERSHIP,2017-04-01,O20051220000614,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1821055542,N,675975,6406878321,"NEXION HEALTH AT LUMBERTON, INC.",VILLAGE CREEK REHABILITATION AND NURSING CENTER
O20171025001662,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1194243618,N,525499,9739455452,NSH HAMMOND LLC,HAMMOND HEALTH SERVICES,CH,CHANGE OF OWNERSHIP,2017-10-01,O20150601002350,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1104215060,N,525499,4284955378,FMG DAVIS STREET SNF WISCONSIN LLC,AMERICAN HERITAGE
O20171025002456,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1649798448,N,525314,3971879503,NSH LAKE MILLS LLC,LAKE MILLS HEALTH SERVICES,CH,CHANGE OF OWNERSHIP,2017-10-01,O20150521001988,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1700278025,N,525314,3274853866,FMG MULBERRY STREET WISCONSIN LLC,WILLOWBROOK NURSING & REHABILITATION CENTER
O20171025003654,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1194243998,N,525369,7012283674,NSH WAUSAU LLC,WAUSAU HEALTH SERVICES,CH,CHANGE OF OWNERSHIP,2017-10-01,O20150521002659,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1982093787,N,525369,4789904392,FMG 3107 WESTHILL DRIVE WISCONSIN LLC,WAUSAU MANOR
O20171026000604,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1417475245,N,525637,5890061469,NSH CORNELL LLC,CORNELL HEALTH SERVICES,CH,CHANGE OF OWNERSHIP,2017-10-01,O20150708003040,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1821487620,N,525637,3274845920,FMG NORTH 7TH STREET WISCONSIN LLC,CORNELL AREA CARE CENTER
O20171026000717,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1932627726,N,525475,0941576516,NSH MANITOWOC LLC,RIVERS BEND HEALTH SERVICES,CH,CHANGE OF OWNERSHIP,2017-10-01,O20150521002723,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1962894295,N,525475,9032439641,FMG SOUTH RAPIDS ROAD WISCONSIN LLC,RIVERS BEND HEALTH AND REHABILITATION CENTER
O20171026000770,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1891213617,N,525586,8123394707,NSH PORT WASHINGTON LLC,HERITAGE HEALTH SERVICES,CH,CHANGE OF OWNERSHIP,2017-10-01,O20150623003131,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1205228525,N,525586,8123339710,FMG NORTH WISCONSIN STREET WISCONSIN LLC,HERITAGE NURSING AND REHABILITATION CENTER
O20171026001577,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1033637889,N,525702,6507132198,NSH SUMMIT LLC,LAKE COUNTRY HEALTH SERVICES,CH,CHANGE OF OWNERSHIP,2017-10-01,O20150521002432,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1710376512,N,525702,9537489133,FMG NORTH SUMMIT VILLAGE WAY WISCONSIN LLC,LAKE COUNTRY HEALTH AND REHABILITATION CENTER
O20171026002461,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1306360987,N,055963,9537435144,ASJK LLC,THE AVENUES TRANSITITIONAL CARE CENTER,CH,CHANGE OF OWNERSHIP,2017-09-01,O20110517000775,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1427072016,N,055963,9931385499,HILLHAVEN - MSC PARTNERSHIP,KINDRED NURSING AND REHABILITATION-NINETEENTH AVENUE
O20171026002541,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1679091508,N,455713,0345516951,SUMMIT LTC SAN ANTONIO LLC,SUNRISE NURSING & REHAB CENTER,CH,CHANGE OF OWNERSHIP,2017-10-01,O20141008001042,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1003221599,N,455713,5193945426,"SUNRISE NURSING CARE CENTER, LLC",SUNRISE NURSING AND REHABILITATION CENTER
O20171030000100,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1467987610,N,675989,8921377334,SLP KNOX CITY LLC,BRAZOS VALLEY CARE HOME,CH,CHANGE OF OWNERSHIP,2017-06-01,O20030811000019,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1760579536,N,675989,2365352325,"D & D INVESTMENTS, INC.",BRAZOS VALLEY CARE HOME
O20171030001487,AL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1134648405,N,015222,1557637980,NOLAND FAIRHOPE LLC,FAIRHOPE HEALTH AND REHAB,CH,CHANGE OF OWNERSHIP,2017-11-01,O20091229000074,AL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1306179429,N,015222,2860532769,"FAIRHOPE HEALTH & REHAB, LLC",FAIRHOPE HEALTH & REHAB
O20171030002451,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1689192478,N,525292,2567738917,NSH MONROE LLC,MONROE HEALTH SERVICES,CH,CHANGE OF OWNERSHIP,2017-10-01,O20150522000283,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1851780290,N,525292,6305166927,FMG 26TH AVENUE WISCONSIN LLC,MONROE MANOR NURSING AND REHABILITATION CENTER
O20171031003098,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1902324700,N,525413,2466728795,NSH SOUTH MILWAUKEE LLC,WILLOWCREST HEALTH SERVICES,CH,CHANGE OF OWNERSHIP,2017-10-01,O20150522002252,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1811389133,N,525413,3072833540,FMG SOUTH CHICAGO AVENUE WISCONSIN LLC,WILLOWCREST CARE CENTER
O20171101000513,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1134647928,N,525414,9830465186,NSH MERCY LLC,MERCY HEALTH SERVICES,CH,CHANGE OF OWNERSHIP,2017-10-01,O20150522000543,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1497144836,N,525414,7517287147,FMG WEST MITCHELL STREET WISCONSIN LLC,MERCY RESIDENTIAL & REHABILITATION CENTER
O20171101001000,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1487172276,N,525493,4385910645,NSH SUNRISE LLC,SUNRISE HEALTH SERVICES,CH,CHANGE OF OWNERSHIP,2017-10-01,O20150519000703,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1346639143,N,525493,6901126796,FMG SOUTH 43RD STREET WISCONSIN LLC,SUNRISE CARE CENTER
O20171102000878,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1538691621,N,525459,6608132931,FRIENDLY VILLAGE NURSING AND REHAB LLC,,CH,CHANGE OF OWNERSHIP,2017-09-01,O20060717000096,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1932157526,N,525459,3375556392,"RHINELANDER HEALTHCARE OPERATOR 150, LLC",FRIENDLY VILLAGE NURSING AND REHABILITATION CENTER
O20171102001364,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1952833048,N,525299,2062778301,NORTHPOINT NURSING AND REHAB LLC,EDENBROOK OF OSHKOSH,CH,CHANGE OF OWNERSHIP,2017-09-01,O20040826000146,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1932282555,N,525299,4981678760,SIMON OSHKOSH PROPERTIES LLC,NORTHPOINT MEDICAL AND REHABILITATION CENTER
O20171102002422,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1942728738,N,525607,3173889433,NSH MORNINGSIDE LLC,MORNINGSIDE HEALTH SERVICES,CH,CHANGE OF OWNERSHIP,2017-10-01,O20150521000382,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1457740250,N,525607,6204156946,FMG NORTH 13TH STREET WISCONSIN LLC,MORNINGSIDE HEALTH CENTER
O20171104000125,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1871614917,N,455582,3375593510,OAKBEND MEDICAL CENTER,PARADIGM AT BAY CITY,CH,CHANGE OF OWNERSHIP,2017-03-31,O20050725000730,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1871614917,N,455582,6305873092,SSC BAY CITY OPERATING COMPANY LLC,BAY VILLA HEALTHCARE CENTER
O20171108001851,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1457879124,N,676163,7517223563,MPD BENDER TERRACE OF LUBBOCK LLC,BENDER TERRACE OF LUBBOCK,CH,CHANGE OF OWNERSHIP,2017-10-01,O20151021002090,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1306221247,N,676163,9931418597,"MTR MANAGEMENT GROUP, LLC",BENDER TERRACE
O20171113000286,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1306372230,N,345547,3476824210,"CAMDEN HEALTH AND REHABILITATION, LLC",,CH,CHANGE OF OWNERSHIP,2017-06-01,O20090611000019,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1083854913,N,345547,7113077272,"CAMDEN PLACE HEALTH AND REHAB, LLC.",
O20171113002581,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1235669482,N,055617,8224394986,EISENHOWER HEALTHCARE LLC,PASADENA GROVE HEALTH CENTER,CH,CHANGE OF OWNERSHIP,2017-06-01,O20150310002549,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1629470927,N,055617,3173849163,EHC LLC,EISENHOWER HEALTHCARE CENTER
O20171115000310,WY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1396742219,N,535038,1456269869,NORTH BIG HORN HOSPITAL DISTRICT,ROCKY MOUNTAIN CARE - EVANSTON,CH,CHANGE OF OWNERSHIP,2017-09-15,O20080522000324,WY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1396742219,N,535038,6608945209,ROCKY MOUNTAIN CARE EVANSTON INC,
O20171128000700,MS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1427575505,N,255108,7911264007,TREND HEALTH AND REHAB OF CARTHAGE,,CH,CHANGE OF OWNERSHIP,2017-10-01,O20161109000497,MS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1477008464,N,255108,8527347822,DIVERSICARE OF CARTHAGE LLC,DIVERSICARE OF CARTHAGE
O20171130001724,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1467962712,N,145295,7911264874,APERION CARE MARSEILLES LLC,APERION CARE MARSEILLES,CH,CHANGE OF OWNERSHIP,2017-11-01,O20130212000432,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1104160845,N,145295,3779737150,RIVERSHORES HEALTHCARE AND REHABILITATION CENTRE LLC,RIVERSHORES HEALTHCARE AND REHABILITATION CENTRE
O20171130002336,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1952486771,N,345190,6901163872,MURPHY REHABILITATION INC,MURPHY REHABILITATION & NURSING,CH,CHANGE OF OWNERSHIP,2017-10-01,O20090306000296,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1952486771,N,345190,7416856547,MURPHY MEDICAL CENTER INC,MURPHY MEDICAL CENTER INC NURSING HOME
O20171202000002,WA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1245743079,N,505128,2567733710,"SEQUIM HEALTH, LLC",SEQUIM HEALTH & REHABILITATION,CH,CHANGE OF OWNERSHIP,2017-12-01,O20150526000799,WA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1285032573,N,505128,8921328444,FMG WEST HEMLOCK STREET WASHINGTON LLC,SEQUIM HEALTH AND REHABILITATION
O20171202000005,ID,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1518470343,N,135053,4486927860,"IVY COURT - COEUR D'ALENE, LLC",IVY COURT,CH,CHANGE OF OWNERSHIP,2017-12-01,O20150528002632,ID,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1821486986,N,135053,4587984703,FMG IRONWOOD PLACE IDAHO LLC,IVY COURT
O20171202000011,ID,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1992218218,N,135042,4587937982,SILVER RIDGE CARE LLC,SILVER RIDGE CARE,CH,CHANGE OF OWNERSHIP,2017-12-01,O20150529002570,ID,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1811385974,N,135042,5496076606,FMG WEST LACROSSE AVENUE IDAHO LLC,LACROSSE HEALTH AND REHABILITATION CENTER
O20171204002473,MN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1457863466,N,245315,4981961794,"SEASONS HEALTHCARE OF TRIMONT, INC.",,CH,CHANGE OF OWNERSHIP,2017-12-01,O20040423000528,MN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1740235506,N,245315,0547256661,CITY OF TRIMONT,TRIMONT HEALTH CARE CENTER
O20171206001933,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1386168359,N,106040,9931466562,WESTMINSTER PINES INC,WESTMINSTER ST. AUGUSTINE,CH,CHANGE OF OWNERSHIP,2017-10-24,O20090609000650,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1053321968,N,106040,8123178308,LIFE CARE ST JOHNS INC,GLENMOOR
O20171206002084,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1881126977,N,525429,4284991829,STRAWBERRY LANE NURSING AND REHAB LLC,EDENBROOK OF WISCONSIN RAPIDS,CH,CHANGE OF OWNERSHIP,2017-11-01,O20040826000155,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1528141181,N,525429,3072587864,SIMON WISCONSIN RAPIDS PROPERTIES LLC,STRAWBERRY LANE MEDICAL AND REHABILITATION CENTER
O20171206003348,AZ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1720506926,N,035086,6406113067,HAVEN OF SIERRA VISTA LLC,,CH,CHANGE OF OWNERSHIP,2017-11-01,O20050103000971,AZ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1508943283,N,035086,8527977891,KINDRED NURSING CENTERS WEST LLC,KINDRED NURSING AND REHABILITATION-HACIENDA
O20171207001151,NJ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1588113377,N,315269,0941567549,"SPRINGPOINT AT HALF ACRE ROAD, INC.",VILLAGE POINT,CH,CHANGE OF OWNERSHIP,2018-07-31,O20080117000533,NJ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1003803180,N,315269,1658452412,SPRINGPOINT AT MONROE VILLAGE INC,MONROE VILLAGE
O20171207002574,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1366960163,N,525411,0042577561,NSH NEW HOLSTEIN LLC,WILLOWDALE HEALTH SERVICES,CH,CHANGE OF OWNERSHIP,2017-10-01,O20150526000655,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1336531656,N,525411,2163742685,FMG HOOVER STREET WISCONSIN LLC,WILLLOWDALE NURSING & REHABILITATION CENTER
O20171208000247,MN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1609380500,N,245434,3678830122,BETHANY ON THE LAKE LLC,,CH,CHANGE OF OWNERSHIP,2017-12-29,O20030603000036,MN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1154455343,N,245434,5890602882,ECUMEN,BETHANY HOME OF ALEXANDRIA
O20171212002748,KY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1619487741,N,185384,2860750270,BEREA HEALTHCARE LLC,BEREA HEALTH AND REHABILITATION,CH,CHANGE OF OWNERSHIP,2017-09-29,O20120309000306,KY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1336178623,N,185384,7618136748,"BEREA HEALTH CARE, INC.",BEREA HEALTH CARE CENTER
O20171213000577,ID,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1649692609,N,135140,2567538242,"TANABELL HEALTH SERVICES, INC.",,CH,CHANGE OF OWNERSHIP,2017-12-01,O20140502000234,ID,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1649692609,N,135140,5890928634,MADISON-CARRIAGE COVE SHORT STAY,"MADISON CARRIAGE COVE SHORT STAY REHABILITATION, LLC"
O20171213002143,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1477077816,N,055212,1254699614,BRISTOL BAY HOLDINGS LLC,THE VINEYARDS HEALTHCARE CENTER,CH,CHANGE OF OWNERSHIP,2017-09-01,O20100106000185,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1427072040,N,055212,8527977891,KINDRED NURSING CENTERS WEST LLC,KINDRED NURSING AND HEALTHCARE- LIVERMORE
O20171213002392,GA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1114448271,N,115484,3779841143,PROVIDENCE SNF OPERATOR LLC,PROVIDENCE HEALTHCARE,CH,CHANGE OF OWNERSHIP,2017-09-01,O20140203000667,GA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1497195051,N,115484,2163651647,"GREEN STREET NH, LLC",PROVIDENCE HEALTHCARE OF THOMASTON
O20171214002224,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1891206991,N,145437,7618235946,APERION CARE PRINCETON,APERION CARE PRINCETON,CH,CHANGE OF OWNERSHIP,2017-11-01,O20130225000390,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1528302262,N,145437,8820243884,COLONIAL HEALTHCARE AND REHABILITATION CENTRE LLC,COLONIAL HEALTHCARE AND REHABILITATION CENTRE
O20171215002475,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1710499066,N,075017,4587922778,"ATHENA MONTOWESE SNF, LLC",MONTOWESE HEALTH & REHABILITATION CENTER,CH,CHANGE OF OWNERSHIP,2017-12-31,O20100210000075,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1467401075,N,075017,0446268510,MONTOWESE HEALTH & REHAB CTR INC,
O20171215002600,MN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1508370412,N,245328,3476811670,PARMLY ON THE LAKE LLC,,CH,CHANGE OF OWNERSHIP,2017-12-29,O20080128000740,MN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1326052754,N,245328,5890602882,ECUMEN,MARGARET S. PARMLY RESIDENCE
O20171218001529,TN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1962913780,N,445512,1153689393,NASHVILLE CENTER FOR REHABILITATION AND HEALING LLC,NASHVILLE CENTER FOR REHABILITATION AND HEALING,CH,CHANGE OF OWNERSHIP,2017-12-01,O20130319000169,TN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1659623684,N,445512,2769627934,"LP NASHVILLE II, LLC",SIGNATURE HEALTHCARE OF NASHVILLE REHABILITATION AND WELLNESS CENTER
O20171219003324,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1407373350,N,056405,7810255940,CERRITOS VISTA HEALTHCARE CENTER LLC,CERRITOS VISTA HEALTHCARE CENTER,CH,CHANGE OF OWNERSHIP,2017-09-30,O20120514000449,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1932273976,N,056405,9335302215,ESTRELLA INC,WOODRUFF CONVALESCENT CENTER
O20171220000494,MN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1639689409,N,245365B,9335407378,"CERENITY-MARIAN OF ST. PAUL, LLC",,CH,CHANGE OF OWNERSHIP,2017-12-15,O20040123000357,MN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1386635183,N,245365B,5496657041,CERENITY SENIOR CARE,CERENITY CARE CENTER MARIAN OF ST PAUL
O20171220000682,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1902316250,N,145248,2668730607,APERION CARE MORTON VILLA LLC,APERION CARE MORTON VILLA,CH,CHANGE OF OWNERSHIP,2017-11-01,O20130402000325,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1205170941,N,145248,5294970869,MORTON VILLA HEALTHCARE AND REHABILITATION CENTRE LLC,MORTON VILLA HEALTHCARE AND REHABILITATION CENTRE
O20171220001016,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1811407166,N,145811A,9234497280,APERION CARE PEORIA HEIGHTS LLC,APERION CARE PEORIA HEIGHTS,CH,CHANGE OF OWNERSHIP,2017-11-01,O20130402000224,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1508100249,N,145811A,1658516216,HEIGHTS HEALTHCARE AND REHABILITATION CENTRE LLC,THE HEIGHTS HEALTHCARE AND REHABILITATION CENTRE
O20171220003319,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1679082960,N,335408,3274891262,LFG OPERATING LLC,,CH,CHANGE OF OWNERSHIP,2017-12-13,O20040727000188,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1811992944,N,335408,9032189311,WEDGEWOOD NURSING HOME INC,WEDGEWOOD NURSING HOME
O20171221000681,WA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1972010791,N,505114,6305119702,"GARDENS ON UNIVERSITY- SPOKANE VALLEY, LLC",THE GARDENS ON UNIVERSITY,CH,CHANGE OF OWNERSHIP,2017-12-01,O20150521001124,WA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1275931552,N,505114,2062732621,FMG SOUTH UNIVERSITY ROAD WASHINGTON LLC,THE GARDENS ON UNIVERSITY
O20171222001336,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1730698028,N,335255,5597023465,ILF OPERATING LLC,,CH,CHANGE OF OWNERSHIP,2017-12-13,O20040727000102,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1427053636,N,335255,4385614650,"ELM MANOR NURSING HOME, INC.",ELM MANOR NURSING HOME
O20171226000633,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1235649054,N,145909,9739447624,"GREENVILLE NURSING & REHABILITATION CENTER, LLC",,CH,CHANGE OF OWNERSHIP,2017-12-01,O20040628000066,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1386641272,N,145909,2365428612,"BRIDGEMARK OF GREENVILLE, LLC",
O20171228000199,MD,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1952820987,N,215144,6406114289,SOUTH MOUNTAIN OPERATOR LLC,STERLING CARE AT SOUTH MOUNTAIN,CH,CHANGE OF OWNERSHIP,2018-01-01,O20070213000430,MD,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1346303757,N,215144,5294737789,"REEDERS FACILITY OPERATIONS, LLC",REEDERS MEMORIAL HOME
O20171229001485,MD,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1588183503,N,215115,3072871722,"FROSTBURG SNF OPERATOR, LLC",STERLING CARE AT FROSTBURG VILLAGE,CH,CHANGE OF OWNERSHIP,2018-01-01,O20061227000329,MD,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1326061789,N,215115,7517967433,"FROSTBURG FACILITY OPERATIONS, LLC",FROSTBURG VILLAGE
O20180104001294,NJ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1588181606,N,315303,7911266515,MORRIS VIEW MANAGEMENT CO,MORRIS VIEW HEALTHCARE CENTER,CH,CHANGE OF OWNERSHIP,2017-11-01,O20050311000092,NJ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1144218280,N,315303,0446204531,MORRIS CO BOARD OF COUNTY COMMISSIONERS,MORRIS VIEW HEALTHCARE CENTER
O20180109002161,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1851804249,N,105506,9335408889,THE ENCORE AT BOCA RATON REHABILITATION AND NURSING CENTER,,CH,CHANGE OF OWNERSHIP,2018-01-01,O20130912000365,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1710324413,N,105506,7315181393,WHITEHALL OPCO LLC,WHITEHALL BOCA RATON
O20180110001961,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1043722960,N,395989,6204195613,PROVIDENCE OPERATOR LLC,PROVIDENCE REHABILITATION AND HEALTHCARE CENTER AT MERCY FITZGERALD,CH,CHANGE OF OWNERSHIP,2018-01-04,O20060802000219,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1215984976,N,395989,2163435561,MERCY/MANOR PARTNERSHIP,MANORCARE HEALTH SERVICES AT MERCY FITZGERALD
O20180111002373,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1053823591,N,145449,7719246099,ACCOLADE HEALTHCARE OF PAXTON SENIOR LIVING LLC,ACCOLADE PAXTON SENIOR LIVING,CH,CHANGE OF OWNERSHIP,2017-11-01,O20120829000763,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1952308744,N,145449,2062669823,ILLINOIS KNIGHTS TEMPLAR HOME,ILLINOIS KNIGHTS TEMPLAR HOME
O20180116002173,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1669991865,N,345131,4981963196,"ACCORDIUS HEALTH AT CLEMMONS, LLC",CEDAR HILLS CENTER FOR NURSING AND REHABILITATION,CH,CHANGE OF OWNERSHIP,2017-12-01,O20100917000449,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1225105273,N,345131,8224153960,"REGENCY CARE OF CLEMMONS, LLC",REGENCY CARE OF CLEMMONS
O20180116002957,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1851412399,N,455597,7315832722,UVALDE COUNTY HOSPITAL AUTHORITY,MEMORIAL MEDICAL NURSING AND REHABILITATION,CH,CHANGE OF OWNERSHIP,2017-03-31,O20050711000608,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1851412399,N,455597,9234165408,SSC SAN ANTONIO MEMORIAL OPERATING COMPANY LLC,MEMORIAL MEDICAL NURSING CENTER
